company_name,count,selected_datetime,polygon
bird,331,2019-08-21 11:00:09,"POLYGON ((-86.78642212110488 36.15187414829095, -86.76849787889513 36.15187414829095, -86.76849787889513 36.16634585170907, -86.78642212110488 36.16634585170907, -86.78642212110488 36.15187414829095))"
lime,80,2019-08-21 11:00:09,"POLYGON ((-86.78642212110488 36.15187414829095, -86.76849787889513 36.15187414829095, -86.76849787889513 36.16634585170907, -86.78642212110488 36.16634585170907, -86.78642212110488 36.15187414829095))"
lyft,89,2019-08-21 11:00:09,"POLYGON ((-86.78642212110488 36.15187414829095, -86.76849787889513 36.15187414829095, -86.76849787889513 36.16634585170907, -86.78642212110488 36.16634585170907, -86.78642212110488 36.15187414829095))"
spin,86,2019-08-21 11:00:09,"POLYGON ((-86.78642212110488 36.15187414829095, -86.76849787889513 36.15187414829095, -86.76849787889513 36.16634585170907, -86.78642212110488 36.16634585170907, -86.78642212110488 36.15187414829095))"
uber,64,2019-08-21 11:00:09,"POLYGON ((-86.78642212110488 36.15187414829095, -86.76849787889513 36.15187414829095, -86.76849787889513 36.16634585170907, -86.78642212110488 36.16634585170907, -86.78642212110488 36.15187414829095))"
bird,306,2019-08-21 11:00:09,"POLYGON ((-86.78443105674941 36.15131114829095, -86.7665069432506 36.15131114829095, -86.7665069432506 36.16578285170907, -86.78443105674941 36.16578285170907, -86.78443105674941 36.15131114829095))"
lime,78,2019-08-21 11:00:09,"POLYGON ((-86.78443105674941 36.15131114829095, -86.7665069432506 36.15131114829095, -86.7665069432506 36.16578285170907, -86.78443105674941 36.16578285170907, -86.78443105674941 36.15131114829095))"
lyft,85,2019-08-21 11:00:09,"POLYGON ((-86.78443105674941 36.15131114829095, -86.7665069432506 36.15131114829095, -86.7665069432506 36.16578285170907, -86.78443105674941 36.16578285170907, -86.78443105674941 36.15131114829095))"
spin,78,2019-08-21 11:00:09,"POLYGON ((-86.78443105674941 36.15131114829095, -86.7665069432506 36.15131114829095, -86.7665069432506 36.16578285170907, -86.78443105674941 36.16578285170907, -86.78443105674941 36.15131114829095))"
uber,64,2019-08-21 11:00:09,"POLYGON ((-86.78443105674941 36.15131114829095, -86.7665069432506 36.15131114829095, -86.7665069432506 36.16578285170907, -86.78443105674941 36.16578285170907, -86.78443105674941 36.15131114829095))"
bird,301,2019-08-21 11:00:09,"POLYGON ((-86.78823650235917 36.15520914829094, -86.77031149764083 36.15520914829094, -86.77031149764083 36.16968085170906, -86.78823650235917 36.16968085170906, -86.78823650235917 36.15520914829094))"
lime,80,2019-08-21 11:00:09,"POLYGON ((-86.78823650235917 36.15520914829094, -86.77031149764083 36.15520914829094, -86.77031149764083 36.16968085170906, -86.78823650235917 36.16968085170906, -86.78823650235917 36.15520914829094))"
lyft,71,2019-08-21 11:00:09,"POLYGON ((-86.78823650235917 36.15520914829094, -86.77031149764083 36.15520914829094, -86.77031149764083 36.16968085170906, -86.78823650235917 36.16968085170906, -86.78823650235917 36.15520914829094))"
spin,74,2019-08-21 11:00:09,"POLYGON ((-86.78823650235917 36.15520914829094, -86.77031149764083 36.15520914829094, -86.77031149764083 36.16968085170906, -86.78823650235917 36.16968085170906, -86.78823650235917 36.15520914829094))"
uber,51,2019-08-21 11:00:09,"POLYGON ((-86.78823650235917 36.15520914829094, -86.77031149764083 36.15520914829094, -86.77031149764083 36.16968085170906, -86.78823650235917 36.16968085170906, -86.78823650235917 36.15520914829094))"
bird,323,2019-08-21 12:15:09,"POLYGON ((-86.78546023027323 36.15282914829094, -86.76753576972678 36.15282914829094, -86.76753576972678 36.16730085170907, -86.78546023027323 36.16730085170907, -86.78546023027323 36.15282914829094))"
lime,72,2019-08-21 12:15:09,"POLYGON ((-86.78546023027323 36.15282914829094, -86.76753576972678 36.15282914829094, -86.76753576972678 36.16730085170907, -86.78546023027323 36.16730085170907, -86.78546023027323 36.15282914829094))"
lyft,85,2019-08-21 12:15:09,"POLYGON ((-86.78546023027323 36.15282914829094, -86.76753576972678 36.15282914829094, -86.76753576972678 36.16730085170907, -86.78546023027323 36.16730085170907, -86.78546023027323 36.15282914829094))"
spin,82,2019-08-21 12:15:09,"POLYGON ((-86.78546023027323 36.15282914829094, -86.76753576972678 36.15282914829094, -86.76753576972678 36.16730085170907, -86.78546023027323 36.16730085170907, -86.78546023027323 36.15282914829094))"
uber,62,2019-08-21 12:15:09,"POLYGON ((-86.78546023027323 36.15282914829094, -86.76753576972678 36.15282914829094, -86.76753576972678 36.16730085170907, -86.78546023027323 36.16730085170907, -86.78546023027323 36.15282914829094))"
bird,331,2019-08-21 12:15:09,"POLYGON ((-86.78608796747771 36.15053014829094, -86.76816403252226 36.15053014829094, -86.76816403252226 36.16500185170906, -86.78608796747771 36.16500185170906, -86.78608796747771 36.15053014829094))"
lime,81,2019-08-21 12:15:09,"POLYGON ((-86.78608796747771 36.15053014829094, -86.76816403252226 36.15053014829094, -86.76816403252226 36.16500185170906, -86.78608796747771 36.16500185170906, -86.78608796747771 36.15053014829094))"
lyft,79,2019-08-21 12:15:09,"POLYGON ((-86.78608796747771 36.15053014829094, -86.76816403252226 36.15053014829094, -86.76816403252226 36.16500185170906, -86.78608796747771 36.16500185170906, -86.78608796747771 36.15053014829094))"
spin,83,2019-08-21 12:15:09,"POLYGON ((-86.78608796747771 36.15053014829094, -86.76816403252226 36.15053014829094, -86.76816403252226 36.16500185170906, -86.78608796747771 36.16500185170906, -86.78608796747771 36.15053014829094))"
uber,69,2019-08-21 12:15:09,"POLYGON ((-86.78608796747771 36.15053014829094, -86.76816403252226 36.15053014829094, -86.76816403252226 36.16500185170906, -86.78608796747771 36.16500185170906, -86.78608796747771 36.15053014829094))"
bird,307,2019-08-21 12:15:09,"POLYGON ((-86.78951845228382 36.15477114829095, -86.77159354771619 36.15477114829095, -86.77159354771619 36.16924285170906, -86.78951845228382 36.16924285170906, -86.78951845228382 36.15477114829095))"
lime,71,2019-08-21 12:15:09,"POLYGON ((-86.78951845228382 36.15477114829095, -86.77159354771619 36.15477114829095, -86.77159354771619 36.16924285170906, -86.78951845228382 36.16924285170906, -86.78951845228382 36.15477114829095))"
lyft,68,2019-08-21 12:15:09,"POLYGON ((-86.78951845228382 36.15477114829095, -86.77159354771619 36.15477114829095, -86.77159354771619 36.16924285170906, -86.78951845228382 36.16924285170906, -86.78951845228382 36.15477114829095))"
spin,76,2019-08-21 12:15:09,"POLYGON ((-86.78951845228382 36.15477114829095, -86.77159354771619 36.15477114829095, -86.77159354771619 36.16924285170906, -86.78951845228382 36.16924285170906, -86.78951845228382 36.15477114829095))"
uber,57,2019-08-21 12:15:09,"POLYGON ((-86.78951845228382 36.15477114829095, -86.77159354771619 36.15477114829095, -86.77159354771619 36.16924285170906, -86.78951845228382 36.16924285170906, -86.78951845228382 36.15477114829095))"
bird,325,2019-08-21 12:15:09,"POLYGON ((-86.78984614065192 36.15204514829095, -86.77192185934808 36.15204514829095, -86.77192185934808 36.16651685170907, -86.78984614065192 36.16651685170907, -86.78984614065192 36.15204514829095))"
lime,70,2019-08-21 12:15:09,"POLYGON ((-86.78984614065192 36.15204514829095, -86.77192185934808 36.15204514829095, -86.77192185934808 36.16651685170907, -86.78984614065192 36.16651685170907, -86.78984614065192 36.15204514829095))"
lyft,77,2019-08-21 12:15:09,"POLYGON ((-86.78984614065192 36.15204514829095, -86.77192185934808 36.15204514829095, -86.77192185934808 36.16651685170907, -86.78984614065192 36.16651685170907, -86.78984614065192 36.15204514829095))"
spin,86,2019-08-21 12:15:09,"POLYGON ((-86.78984614065192 36.15204514829095, -86.77192185934808 36.15204514829095, -86.77192185934808 36.16651685170907, -86.78984614065192 36.16651685170907, -86.78984614065192 36.15204514829095))"
uber,63,2019-08-21 12:15:09,"POLYGON ((-86.78984614065192 36.15204514829095, -86.77192185934808 36.15204514829095, -86.77192185934808 36.16651685170907, -86.78984614065192 36.16651685170907, -86.78984614065192 36.15204514829095))"
bird,327,2019-08-21 13:00:08,"POLYGON ((-86.78551922364295 36.15277114829094, -86.76759477635704 36.15277114829094, -86.76759477635704 36.16724285170906, -86.78551922364295 36.16724285170906, -86.78551922364295 36.15277114829094))"
lime,74,2019-08-21 13:00:08,"POLYGON ((-86.78551922364295 36.15277114829094, -86.76759477635704 36.15277114829094, -86.76759477635704 36.16724285170906, -86.78551922364295 36.16724285170906, -86.78551922364295 36.15277114829094))"
lyft,87,2019-08-21 13:00:08,"POLYGON ((-86.78551922364295 36.15277114829094, -86.76759477635704 36.15277114829094, -86.76759477635704 36.16724285170906, -86.78551922364295 36.16724285170906, -86.78551922364295 36.15277114829094))"
spin,85,2019-08-21 13:00:08,"POLYGON ((-86.78551922364295 36.15277114829094, -86.76759477635704 36.15277114829094, -86.76759477635704 36.16724285170906, -86.78551922364295 36.16724285170906, -86.78551922364295 36.15277114829094))"
uber,57,2019-08-21 13:00:08,"POLYGON ((-86.78551922364295 36.15277114829094, -86.76759477635704 36.15277114829094, -86.76759477635704 36.16724285170906, -86.78551922364295 36.16724285170906, -86.78551922364295 36.15277114829094))"
bird,319,2019-08-21 14:00:09,"POLYGON ((-86.79121206395072 36.15137414829094, -86.77328793604927 36.15137414829094, -86.77328793604927 36.16584585170907, -86.79121206395072 36.16584585170907, -86.79121206395072 36.15137414829094))"
lime,73,2019-08-21 14:00:09,"POLYGON ((-86.79121206395072 36.15137414829094, -86.77328793604927 36.15137414829094, -86.77328793604927 36.16584585170907, -86.79121206395072 36.16584585170907, -86.79121206395072 36.15137414829094))"
lyft,69,2019-08-21 14:00:09,"POLYGON ((-86.79121206395072 36.15137414829094, -86.77328793604927 36.15137414829094, -86.77328793604927 36.16584585170907, -86.79121206395072 36.16584585170907, -86.79121206395072 36.15137414829094))"
spin,84,2019-08-21 14:00:09,"POLYGON ((-86.79121206395072 36.15137414829094, -86.77328793604927 36.15137414829094, -86.77328793604927 36.16584585170907, -86.79121206395072 36.16584585170907, -86.79121206395072 36.15137414829094))"
uber,69,2019-08-21 14:00:09,"POLYGON ((-86.79121206395072 36.15137414829094, -86.77328793604927 36.15137414829094, -86.77328793604927 36.16584585170907, -86.79121206395072 36.16584585170907, -86.79121206395072 36.15137414829094))"
bird,331,2019-08-21 15:00:08,"POLYGON ((-86.78737223450288 36.15286614829095, -86.76944776549711 36.15286614829095, -86.76944776549711 36.16733785170907, -86.78737223450288 36.16733785170907, -86.78737223450288 36.15286614829095))"
lime,85,2019-08-21 15:00:08,"POLYGON ((-86.78737223450288 36.15286614829095, -86.76944776549711 36.15286614829095, -86.76944776549711 36.16733785170907, -86.78737223450288 36.16733785170907, -86.78737223450288 36.15286614829095))"
lyft,66,2019-08-21 15:00:08,"POLYGON ((-86.78737223450288 36.15286614829095, -86.76944776549711 36.15286614829095, -86.76944776549711 36.16733785170907, -86.78737223450288 36.16733785170907, -86.78737223450288 36.15286614829095))"
spin,85,2019-08-21 15:00:08,"POLYGON ((-86.78737223450288 36.15286614829095, -86.76944776549711 36.15286614829095, -86.76944776549711 36.16733785170907, -86.78737223450288 36.16733785170907, -86.78737223450288 36.15286614829095))"
uber,58,2019-08-21 15:00:08,"POLYGON ((-86.78737223450288 36.15286614829095, -86.76944776549711 36.15286614829095, -86.76944776549711 36.16733785170907, -86.78737223450288 36.16733785170907, -86.78737223450288 36.15286614829095))"
bird,333,2019-08-21 15:00:08,"POLYGON ((-86.7887571877484 36.15245714829094, -86.7708328122516 36.15245714829094, -86.7708328122516 36.16692885170907, -86.7887571877484 36.16692885170907, -86.7887571877484 36.15245714829094))"
lime,81,2019-08-21 15:00:08,"POLYGON ((-86.7887571877484 36.15245714829094, -86.7708328122516 36.15245714829094, -86.7708328122516 36.16692885170907, -86.7887571877484 36.16692885170907, -86.7887571877484 36.15245714829094))"
lyft,66,2019-08-21 15:00:08,"POLYGON ((-86.7887571877484 36.15245714829094, -86.7708328122516 36.15245714829094, -86.7708328122516 36.16692885170907, -86.7887571877484 36.16692885170907, -86.7887571877484 36.15245714829094))"
spin,83,2019-08-21 15:00:08,"POLYGON ((-86.7887571877484 36.15245714829094, -86.7708328122516 36.15245714829094, -86.7708328122516 36.16692885170907, -86.7887571877484 36.16692885170907, -86.7887571877484 36.15245714829094))"
uber,59,2019-08-21 15:00:08,"POLYGON ((-86.7887571877484 36.15245714829094, -86.7708328122516 36.15245714829094, -86.7708328122516 36.16692885170907, -86.7887571877484 36.16692885170907, -86.7887571877484 36.15245714829094))"
bird,327,2019-08-21 15:00:08,"POLYGON ((-86.78764633956105 36.15378514829094, -86.76972166043895 36.15378514829094, -86.76972166043895 36.16825685170907, -86.78764633956105 36.16825685170907, -86.78764633956105 36.15378514829094))"
lime,86,2019-08-21 15:00:08,"POLYGON ((-86.78764633956105 36.15378514829094, -86.76972166043895 36.15378514829094, -86.76972166043895 36.16825685170907, -86.78764633956105 36.16825685170907, -86.78764633956105 36.15378514829094))"
lyft,62,2019-08-21 15:00:08,"POLYGON ((-86.78764633956105 36.15378514829094, -86.76972166043895 36.15378514829094, -86.76972166043895 36.16825685170907, -86.78764633956105 36.16825685170907, -86.78764633956105 36.15378514829094))"
spin,80,2019-08-21 15:00:08,"POLYGON ((-86.78764633956105 36.15378514829094, -86.76972166043895 36.15378514829094, -86.76972166043895 36.16825685170907, -86.78764633956105 36.16825685170907, -86.78764633956105 36.15378514829094))"
uber,57,2019-08-21 15:00:08,"POLYGON ((-86.78764633956105 36.15378514829094, -86.76972166043895 36.15378514829094, -86.76972166043895 36.16825685170907, -86.78764633956105 36.16825685170907, -86.78764633956105 36.15378514829094))"
bird,354,2019-08-21 15:00:08,"POLYGON ((-86.78622813413622 36.15198814829095, -86.76830386586379 36.15198814829095, -86.76830386586379 36.16645985170906, -86.78622813413622 36.16645985170906, -86.78622813413622 36.15198814829095))"
lime,89,2019-08-21 15:00:08,"POLYGON ((-86.78622813413622 36.15198814829095, -86.76830386586379 36.15198814829095, -86.76830386586379 36.16645985170906, -86.78622813413622 36.16645985170906, -86.78622813413622 36.15198814829095))"
lyft,74,2019-08-21 15:00:08,"POLYGON ((-86.78622813413622 36.15198814829095, -86.76830386586379 36.15198814829095, -86.76830386586379 36.16645985170906, -86.78622813413622 36.16645985170906, -86.78622813413622 36.15198814829095))"
spin,88,2019-08-21 15:00:08,"POLYGON ((-86.78622813413622 36.15198814829095, -86.76830386586379 36.15198814829095, -86.76830386586379 36.16645985170906, -86.78622813413622 36.16645985170906, -86.78622813413622 36.15198814829095))"
uber,62,2019-08-21 15:00:08,"POLYGON ((-86.78622813413622 36.15198814829095, -86.76830386586379 36.15198814829095, -86.76830386586379 36.16645985170906, -86.78622813413622 36.16645985170906, -86.78622813413622 36.15198814829095))"
bird,329,2019-08-21 16:00:08,"POLYGON ((-86.78556222284276 36.15276414829093, -86.76763777715725 36.15276414829093, -86.76763777715725 36.16723585170907, -86.78556222284276 36.16723585170907, -86.78556222284276 36.15276414829093))"
lime,73,2019-08-21 16:00:08,"POLYGON ((-86.78556222284276 36.15276414829093, -86.76763777715725 36.15276414829093, -86.76763777715725 36.16723585170907, -86.78556222284276 36.16723585170907, -86.78556222284276 36.15276414829093))"
lyft,77,2019-08-21 16:00:08,"POLYGON ((-86.78556222284276 36.15276414829093, -86.76763777715725 36.15276414829093, -86.76763777715725 36.16723585170907, -86.78556222284276 36.16723585170907, -86.78556222284276 36.15276414829093))"
spin,92,2019-08-21 16:00:08,"POLYGON ((-86.78556222284276 36.15276414829093, -86.76763777715725 36.15276414829093, -86.76763777715725 36.16723585170907, -86.78556222284276 36.16723585170907, -86.78556222284276 36.15276414829093))"
uber,61,2019-08-21 16:00:08,"POLYGON ((-86.78556222284276 36.15276414829093, -86.76763777715725 36.15276414829093, -86.76763777715725 36.16723585170907, -86.78556222284276 36.16723585170907, -86.78556222284276 36.15276414829093))"
bird,321,2019-08-21 16:00:08,"POLYGON ((-86.79006386472238 36.14963114829094, -86.77214013527761 36.14963114829094, -86.77214013527761 36.16410285170906, -86.79006386472238 36.16410285170906, -86.79006386472238 36.14963114829094))"
lime,73,2019-08-21 16:00:08,"POLYGON ((-86.79006386472238 36.14963114829094, -86.77214013527761 36.14963114829094, -86.77214013527761 36.16410285170906, -86.79006386472238 36.16410285170906, -86.79006386472238 36.14963114829094))"
lyft,59,2019-08-21 16:00:08,"POLYGON ((-86.79006386472238 36.14963114829094, -86.77214013527761 36.14963114829094, -86.77214013527761 36.16410285170906, -86.79006386472238 36.16410285170906, -86.79006386472238 36.14963114829094))"
